year,competition_name,download_link
2016,AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=119
2016,New Zealand Swimmers,https://archive.swimming.org.nz/profiles.php?section=120
2016,Past AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=121
2016,New Zealand Coaches,https://archive.swimming.org.nz/profiles.php?section=3087
2016,Strategies and Policies,https://archive.swimming.org.nz/page.php?id=2363
2016,Events Calendar,https://archive.swimming.org.nz/calendar.html
2016,All National and International Meets,https://archive.swimming.org.nz/national-international-meets.html
2016,All New Zealand Meets,https://archive.swimming.org.nz/all-new-zealand-meets.html
2016,Past Meets,https://archive.swimming.org.nz/past-meets.html
2016,LIVESTREAM,https://archive.swimming.org.nz/livestream.html
2016,FAQ - Events & Competition Restructure,https://archive.swimming.org.nz/page.php?id=3582
2016,Designated Meets,https://archive.swimming.org.nz/page.php?id=3676
2016,Current Records,https://archive.swimming.org.nz/current-records.html
2016,Record Ratification Sheets,https://archive.swimming.org.nz/record-ratification-sheets.html
2016,TM Results Files,https://archive.swimming.org.nz/page.php?id=1065
2016,Results Database,https://archive.swimming.org.nz/results.html
2016,Committees & Working Groups,https://archive.swimming.org.nz/page.php?id=2601
2016,Meet Approval Process,https://archive.swimming.org.nz/page.php?id=1001
2016,Covid-19 and Health & Safety,https://archive.swimming.org.nz/page.php?id=3698
2016,Member Protection Policy Manual,https://swimming.org.nz/article.php?group_id=9187
2016,Membership Categories,https://swimming.org.nz/membership-information.html
2016,Mytogs,https://mytogs.co.nz/
2016,My Squads,https://mysquads.co.nz/
2016,Your Fast Lane,https://fastlane.swimming.org.nz/
2016,International Competition Clearance,https://archive.swimming.org.nz/agreements-and-forms.html
2016,Club Administration,https://archive.swimming.org.nz/mr-club-administration.html
2016,Swim Central Database Information and how to guides,https://archive.swimming.org.nz/page.php?id=1358
2016,Starting a new club,https://archive.swimming.org.nz/mr-starting-a-new-club.html
2016,The Swimmers Lane,https://archive.swimming.org.nz/swimmer-toolbox.html
2016,Open Water,https://archive.swimming.org.nz/page.php?id=1360
2016,Performance Calculators,https://archive.swimming.org.nz/mr-swimmer-toolbox-performance-calculators.html
2016,HPSNZ,https://archive.swimming.org.nz/mr-swimmer-toolbox-hpsnz.html
2016,Other Resources,https://archive.swimming.org.nz/mr-swimmer-toolbox-other-resources.html
2016,The Coaches' Lane,https://archive.swimming.org.nz/coaches-toolbox.html
2016,Courses,https://archive.swimming.org.nz/mr-coaches-toolbox-courses.html
2016,NZSCTA,https://archive.swimming.org.nz/mr-coaches-toolbox-nzscta.html
2016,Tips,https://archive.swimming.org.nz/mr-coaches-toolbox-tips.html
2016,Technical Officials,https://archive.swimming.org.nz/technical-officials.html
2016,Technical Advisory Committee,https://archive.swimming.org.nz/page.php?id=214
2016,Qualifications and Assessments,https://archive.swimming.org.nz/qualifications-and-assessments.html
2016,Appointments to SNZ National Meets,https://archive.swimming.org.nz/appointments.html
2016,Backstroke Ledges,https://archive.swimming.org.nz/page.php?id=1549
2016,Video Resources,https://archive.swimming.org.nz/video-resources.html
2016,SNZ Technical Official Merchandise,http://teamsports.co.nz/snz/technical-official-clothing
2016,SNZ Merchandise,https://shop.swimming.org.nz/
2016,About Us,https://archive.swimming.org.nz/education-about-us.html
2016,AUSTSWIM,https://archive.swimming.org.nz/become-a-swim-teacher.html
2016,Course Calendar,https://archive.swimming.org.nz/education-course-calendar.html
2016,Water Skills for Life,https://archive.swimming.org.nz/page.php?id=2959
2016,Resources,https://archive.swimming.org.nz/education-resources.html
2016,Kiwi Swim Safe Programme - Swimming in Schools,https://archive.swimming.org.nz/kiwi-swim-safe.html
2016,Active Movement in the Water,https://archive.swimming.org.nz/active-movement-in-the-water.html
2016,Education Manuals and Certificates,https://shop.swimming.org.nz/index.php?route=product/category&path=50
2016,The history of Para swimming,https://archive.swimming.org.nz/para-swimming.html
2016,Learn To Swim,https://archive.swimming.org.nz/pss-learn-to-swim.html
2016,Joining A Club,https://swimming.org.nz/find-a-club.html
2016,Classification in Para swimming,https://archive.swimming.org.nz/pss-classification-in-para-swimming.html
2016,Competitive Swimming,https://archive.swimming.org.nz/pss-competitive-swimming.html
2016,NCEA Modifications,https://archive.swimming.org.nz/pss-ncea-modifications.html
2016,"Info for coaches, clubs and regions",https://archive.swimming.org.nz/page.php?id=3216
2016,Our Organisation,https://archive.swimming.org.nz/about-swimming-new-zealand.html
2016,History,https://archive.swimming.org.nz/page.php?id=1650
2016,Life Members,https://archive.swimming.org.nz/life-members.html
2016,Presidents,https://archive.swimming.org.nz/page.php?id=3252
2016,Board,https://archive.swimming.org.nz/page.php?id=1651
2016,Our Staff,https://archive.swimming.org.nz/profiles.php?section=168
2016,Contact Us,https://archive.swimming.org.nz/page.php?id=1653
2016,Annual Awards,https://archive.swimming.org.nz/awards-dinner.html
2016,Honours Awards,https://archive.swimming.org.nz/honours-awards.html
2016,Service Awards,https://archive.swimming.org.nz/service-awards.html
2016,SNZ Trophies,https://archive.swimming.org.nz/snz-trophies.html
2016,Awards & Honours Nominations,https://archive.swimming.org.nz/awards-and-honours.html
2016,Find your local Swim Club,https://archive.swimming.org.nz/find-a-club.html
2016,Find a Quality Swim School,https://archive.swimming.org.nz/find-a-quality-swim-school.html
2016,Reports & Minutes,https://archive.swimming.org.nz/page.php?id=588
2016,Constitution,https://archive.swimming.org.nz/constitution.html
2016,SNZ Policies & Procedures,https://archive.swimming.org.nz/policies-and-procedures.html
2016,Swimming Rules,https://archive.swimming.org.nz/page.php?id=3067
2016,Terms & Conditions,https://archive.swimming.org.nz/terms-and-conditions.html
2016,Committees,https://archive.swimming.org.nz/committees.html
2016,SNZ Strategic Summary 2018-2024,https://archive.swimming.org.nz/whole-of-sport-plan.html
2016,Membership Information,https://archive.swimming.org.nz/membership-information.html
2016,Obituaries,https://archive.swimming.org.nz/obituaries.html
2016,Regions & Clubs,https://archive.swimming.org.nz/regions-and-clubs.html
2016,NZ Swimming Alumni,http://www.nzswimmingalumni.org.nz/
2016,NZ Masters Swimming,http://www.nzmastersswimming.org.nz/
2016,NZSCTA (Coaches & Teachers Association),https://www.nzscta.com/
2016,Sponsors & Partners,https://archive.swimming.org.nz/sponsors.php
2016,Community Vacancies,https://archive.swimming.org.nz/other-vacancies.html
2016,Police Vetting,https://archive.swimming.org.nz/swimming-new-zealand-police-vetting-process.html
2016,Police Vetting How To Process,https://swimming.org.nz/visageimages/Members%20Resources/Membership%20Protection/How%20to%20complete%20the%20police%20vetting%20process%20003.pdf
2016,Consent to Disclose Submission,https://form.jotform.com/210806794208862
2016,NZ Police Vetting Application Form,https://swimming.org.nz/visageimages/Health%20and%20Safety/Police%20Vetting/Police%20Vetting%20Request%20&%20Consent%20Application%20Form.doc
2016,Police Vetting Policy,https://swimming.org.nz/visageimages/Legal%20&%20Governance/Policies/Swimming%20NZ%20Police%20Vetting%20Policy%20and%20Process%20-%20Version%202%20-%2025%20Feb%202021.pdf
2016,13th FINA World Championships (25m) 2016,https://archive.swimming.org.nz/article.php?group_id=25330
2016,11th Oceania Championships 2016,https://archive.swimming.org.nz/article.php?group_id=19699
2016,2016 FINA World Junior Open Water Championships,https://archive.swimming.org.nz/article.php?group_id=18466
2016,2016 Junior Pan Pacific Championships,https://archive.swimming.org.nz/article.php?group_id=18465
2016,2016 Georgina Hope Foundation Australian Age Championships,https://archive.swimming.org.nz/article.php?group_id=18463
2016,Rio 2016 Olympic Games,https://archive.swimming.org.nz/article.php?group_id=18462
2016,2016 Australian State Teams Age Short Course Championships,https://archive.swimming.org.nz/article.php?group_id=23270
2016,Membership Software,https://www.aptsolutions.net/
2015,SNZ Events,https://www.facebook.com/SNZevents
2015,Epic Swim,https://www.facebook.com/EpicSwim
2015,High Performance,https://www.facebook.com/pages/High-Performance-Swimming-New-Zealand/217739888313688
2015,Home,https://archive.swimming.org.nz/
2015,LATEST NEWS,https://archive.swimming.org.nz/news.php
2015,High Performance,https://archive.swimming.org.nz/news.php?section=148
2015,Education,https://archive.swimming.org.nz/news.php?section=149
2015,Community,https://archive.swimming.org.nz/news.php?section=150
2015,Social Media,https://archive.swimming.org.nz/social-media.html
2015,Freestyler,https://archive.swimming.org.nz/freestyler.html
2015,Media Contacts,https://archive.swimming.org.nz/media-contact.html
2015,Photography,https://archive.swimming.org.nz/gallery.php
2015,Videos,https://archive.swimming.org.nz/livestream.php?view=archive
2015,Athlete Pathway,https://archive.swimming.org.nz/page.php?id=2901
2015,Athlete Leadership Group,https://archive.swimming.org.nz/page.php?id=3188
2015,Anti-Doping,https://archive.swimming.org.nz/anti-doping.html
2015,Carding,https://archive.swimming.org.nz/hpsnz-carding-and-support.html
2015,Local Funding Sites,https://archive.swimming.org.nz/page.php?id=3016
2015,PM Scholarships,https://archive.swimming.org.nz/page.php?id=2204
2015,Coaching Strategy,https://archive.swimming.org.nz/page.php?id=3214
2015,Coach Selection Criteria for International Teams,https://archive.swimming.org.nz/page.php?id=3213
2015,Prime Minister Coach Scholarships,https://archive.swimming.org.nz/page.php?id=2206
2015,Long Term Athlete Development,https://archive.swimming.org.nz/page.php?id=2207
2015,Selection Criteria,https://archive.swimming.org.nz/selection-criteria-pool-open-water.html
2015,International HP Calendar,https://archive.swimming.org.nz/page.php?id=2305
2015,Selection Panel,https://archive.swimming.org.nz/page.php?id=2409
2015,2021,https://archive.swimming.org.nz/page.php?id=3477
2015,2020,https://archive.swimming.org.nz/page.php?id=3476
2015,2019,https://archive.swimming.org.nz/page.php?id=3086
2015,2018,https://archive.swimming.org.nz/page.php?id=2741
2015,2017,https://archive.swimming.org.nz/2017-national-teams.html
2015,2016,https://archive.swimming.org.nz/2016-national-teams.html
2015,2015,https://archive.swimming.org.nz/2015-national-teams.html
2015,2014,https://archive.swimming.org.nz/national-teams-2014.html
2015,2013,https://archive.swimming.org.nz/2013-national-teams.html
2015,2012,https://archive.swimming.org.nz/nationals-teams-2012.html
2015,2011,https://archive.swimming.org.nz/nationals-teams-2011.html
2015,2010,https://archive.swimming.org.nz/nationals-teams-2010.html
2015,2009,https://archive.swimming.org.nz/nationals-teams-2009.html
2015,Historical,https://archive.swimming.org.nz/nationals-teams-historical.html
2015,Swimmers & Coaches Profiles,https://archive.swimming.org.nz/profile_type.php?type=athlete
2015,AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=119
2015,New Zealand Swimmers,https://archive.swimming.org.nz/profiles.php?section=120
2015,Past AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=121
2015,New Zealand Coaches,https://archive.swimming.org.nz/profiles.php?section=3087
2015,Strategies and Policies,https://archive.swimming.org.nz/page.php?id=2363
2015,Events Calendar,https://archive.swimming.org.nz/calendar.html
2015,All National and International Meets,https://archive.swimming.org.nz/national-international-meets.html
2015,All New Zealand Meets,https://archive.swimming.org.nz/all-new-zealand-meets.html
2015,Past Meets,https://archive.swimming.org.nz/past-meets.html
2015,LIVESTREAM,https://archive.swimming.org.nz/livestream.html
2015,FAQ - Events & Competition Restructure,https://archive.swimming.org.nz/page.php?id=3582
2015,Designated Meets,https://archive.swimming.org.nz/page.php?id=3676
2015,Current Records,https://archive.swimming.org.nz/current-records.html
2015,Record Ratification Sheets,https://archive.swimming.org.nz/record-ratification-sheets.html
2015,TM Results Files,https://archive.swimming.org.nz/page.php?id=1065
2015,Results Database,https://archive.swimming.org.nz/results.html
2015,Committees & Working Groups,https://archive.swimming.org.nz/page.php?id=2601
2015,Meet Approval Process,https://archive.swimming.org.nz/page.php?id=1001
2015,Covid-19 and Health & Safety,https://archive.swimming.org.nz/page.php?id=3698
2015,Member Protection Policy Manual,https://swimming.org.nz/article.php?group_id=9187
2015,Membership Categories,https://swimming.org.nz/membership-information.html
2015,Mytogs,https://mytogs.co.nz/
2015,My Squads,https://mysquads.co.nz/
2015,Your Fast Lane,https://fastlane.swimming.org.nz/
2015,International Competition Clearance,https://archive.swimming.org.nz/agreements-and-forms.html
2015,Club Administration,https://archive.swimming.org.nz/mr-club-administration.html
2015,Swim Central Database Information and how to guides,https://archive.swimming.org.nz/page.php?id=1358
2015,Starting a new club,https://archive.swimming.org.nz/mr-starting-a-new-club.html
2015,The Swimmers Lane,https://archive.swimming.org.nz/swimmer-toolbox.html
2015,Open Water,https://archive.swimming.org.nz/page.php?id=1360
2015,Performance Calculators,https://archive.swimming.org.nz/mr-swimmer-toolbox-performance-calculators.html
2015,HPSNZ,https://archive.swimming.org.nz/mr-swimmer-toolbox-hpsnz.html
2015,Other Resources,https://archive.swimming.org.nz/mr-swimmer-toolbox-other-resources.html
2015,The Coaches' Lane,https://archive.swimming.org.nz/coaches-toolbox.html
2015,Courses,https://archive.swimming.org.nz/mr-coaches-toolbox-courses.html
2015,NZSCTA,https://archive.swimming.org.nz/mr-coaches-toolbox-nzscta.html
2015,Tips,https://archive.swimming.org.nz/mr-coaches-toolbox-tips.html
2015,Technical Officials,https://archive.swimming.org.nz/technical-officials.html
2015,Technical Advisory Committee,https://archive.swimming.org.nz/page.php?id=214
2015,Qualifications and Assessments,https://archive.swimming.org.nz/qualifications-and-assessments.html
2015,Appointments to SNZ National Meets,https://archive.swimming.org.nz/appointments.html
2015,Backstroke Ledges,https://archive.swimming.org.nz/page.php?id=1549
2015,Video Resources,https://archive.swimming.org.nz/video-resources.html
2015,SNZ Technical Official Merchandise,http://teamsports.co.nz/snz/technical-official-clothing
2015,SNZ Merchandise,https://shop.swimming.org.nz/
2015,About Us,https://archive.swimming.org.nz/education-about-us.html
2015,AUSTSWIM,https://archive.swimming.org.nz/become-a-swim-teacher.html
2015,Course Calendar,https://archive.swimming.org.nz/education-course-calendar.html
2015,Water Skills for Life,https://archive.swimming.org.nz/page.php?id=2959
2015,Resources,https://archive.swimming.org.nz/education-resources.html
2015,Kiwi Swim Safe Programme - Swimming in Schools,https://archive.swimming.org.nz/kiwi-swim-safe.html
2015,Active Movement in the Water,https://archive.swimming.org.nz/active-movement-in-the-water.html
2015,Education Manuals and Certificates,https://shop.swimming.org.nz/index.php?route=product/category&path=50
2015,The history of Para swimming,https://archive.swimming.org.nz/para-swimming.html
2015,Learn To Swim,https://archive.swimming.org.nz/pss-learn-to-swim.html
2015,Joining A Club,https://swimming.org.nz/find-a-club.html
2015,Classification in Para swimming,https://archive.swimming.org.nz/pss-classification-in-para-swimming.html
2015,Competitive Swimming,https://archive.swimming.org.nz/pss-competitive-swimming.html
2015,NCEA Modifications,https://archive.swimming.org.nz/pss-ncea-modifications.html
2015,"Info for coaches, clubs and regions",https://archive.swimming.org.nz/page.php?id=3216
2015,Our Organisation,https://archive.swimming.org.nz/about-swimming-new-zealand.html
2015,History,https://archive.swimming.org.nz/page.php?id=1650
2015,Life Members,https://archive.swimming.org.nz/life-members.html
2015,Presidents,https://archive.swimming.org.nz/page.php?id=3252
2015,Board,https://archive.swimming.org.nz/page.php?id=1651
2015,Our Staff,https://archive.swimming.org.nz/profiles.php?section=168
2015,Contact Us,https://archive.swimming.org.nz/page.php?id=1653
2015,Annual Awards,https://archive.swimming.org.nz/awards-dinner.html
2015,Honours Awards,https://archive.swimming.org.nz/honours-awards.html
2015,Service Awards,https://archive.swimming.org.nz/service-awards.html
2015,SNZ Trophies,https://archive.swimming.org.nz/snz-trophies.html
2015,Awards & Honours Nominations,https://archive.swimming.org.nz/awards-and-honours.html
2015,Find your local Swim Club,https://archive.swimming.org.nz/find-a-club.html
2015,Find a Quality Swim School,https://archive.swimming.org.nz/find-a-quality-swim-school.html
2015,Reports & Minutes,https://archive.swimming.org.nz/page.php?id=588
2015,Constitution,https://archive.swimming.org.nz/constitution.html
2015,SNZ Policies & Procedures,https://archive.swimming.org.nz/policies-and-procedures.html
2015,Swimming Rules,https://archive.swimming.org.nz/page.php?id=3067
2015,Terms & Conditions,https://archive.swimming.org.nz/terms-and-conditions.html
2015,Committees,https://archive.swimming.org.nz/committees.html
2015,SNZ Strategic Summary 2018-2024,https://archive.swimming.org.nz/whole-of-sport-plan.html
2015,Membership Information,https://archive.swimming.org.nz/membership-information.html
2015,Obituaries,https://archive.swimming.org.nz/obituaries.html
2015,Regions & Clubs,https://archive.swimming.org.nz/regions-and-clubs.html
2015,NZ Swimming Alumni,http://www.nzswimmingalumni.org.nz/
2015,NZ Masters Swimming,http://www.nzmastersswimming.org.nz/
2015,NZSCTA (Coaches & Teachers Association),https://www.nzscta.com/
2015,Sponsors & Partners,https://archive.swimming.org.nz/sponsors.php
2015,Community Vacancies,https://archive.swimming.org.nz/other-vacancies.html
2015,Police Vetting,https://archive.swimming.org.nz/swimming-new-zealand-police-vetting-process.html
2015,Police Vetting How To Process,https://swimming.org.nz/visageimages/Members%20Resources/Membership%20Protection/How%20to%20complete%20the%20police%20vetting%20process%20003.pdf
2015,Consent to Disclose Submission,https://form.jotform.com/210806794208862
2015,NZ Police Vetting Application Form,https://swimming.org.nz/visageimages/Health%20and%20Safety/Police%20Vetting/Police%20Vetting%20Request%20&%20Consent%20Application%20Form.doc
2015,Police Vetting Policy,https://swimming.org.nz/visageimages/Legal%20&%20Governance/Policies/Swimming%20NZ%20Police%20Vetting%20Policy%20and%20Process%20-%20Version%202%20-%2025%20Feb%202021.pdf
2015,2015 SAL State Teams Age Short Course,https://archive.swimming.org.nz/article.php?group_id=14040
2015,2015 Commonwealth Youth Games,https://archive.swimming.org.nz/article.php?group_id=10701
2015,5th FINA World Junior Championships 2015,https://archive.swimming.org.nz/article.php?group_id=10406
2015,2015 World University Games - Korea,https://archive.swimming.org.nz/article.php?group_id=9984
2015,"2015 Australian Age Group Championships, Sydney",https://archive.swimming.org.nz/article.php?group_id=9058
2015,16th FINA World Championships 2015,https://archive.swimming.org.nz/article.php?group_id=8477
2015,Membership Software,https://www.aptsolutions.net/
2014,SNZ Events,https://www.facebook.com/SNZevents
2014,Epic Swim,https://www.facebook.com/EpicSwim
2014,High Performance,https://www.facebook.com/pages/High-Performance-Swimming-New-Zealand/217739888313688
2014,Home,https://archive.swimming.org.nz/
2014,LATEST NEWS,https://archive.swimming.org.nz/news.php
2014,High Performance,https://archive.swimming.org.nz/news.php?section=148
2014,Education,https://archive.swimming.org.nz/news.php?section=149
2014,Community,https://archive.swimming.org.nz/news.php?section=150
2014,Social Media,https://archive.swimming.org.nz/social-media.html
2014,Freestyler,https://archive.swimming.org.nz/freestyler.html
2014,Media Contacts,https://archive.swimming.org.nz/media-contact.html
2014,Photography,https://archive.swimming.org.nz/gallery.php
2014,Videos,https://archive.swimming.org.nz/livestream.php?view=archive
2014,Athlete Pathway,https://archive.swimming.org.nz/page.php?id=2901
2014,Athlete Leadership Group,https://archive.swimming.org.nz/page.php?id=3188
2014,Anti-Doping,https://archive.swimming.org.nz/anti-doping.html
2014,Carding,https://archive.swimming.org.nz/hpsnz-carding-and-support.html
2014,Local Funding Sites,https://archive.swimming.org.nz/page.php?id=3016
2014,PM Scholarships,https://archive.swimming.org.nz/page.php?id=2204
2014,Coaching Strategy,https://archive.swimming.org.nz/page.php?id=3214
2014,Coach Selection Criteria for International Teams,https://archive.swimming.org.nz/page.php?id=3213
2014,Prime Minister Coach Scholarships,https://archive.swimming.org.nz/page.php?id=2206
2014,Long Term Athlete Development,https://archive.swimming.org.nz/page.php?id=2207
2014,Selection Criteria,https://archive.swimming.org.nz/selection-criteria-pool-open-water.html
2014,International HP Calendar,https://archive.swimming.org.nz/page.php?id=2305
2014,Selection Panel,https://archive.swimming.org.nz/page.php?id=2409
2014,2021,https://archive.swimming.org.nz/page.php?id=3477
2014,2020,https://archive.swimming.org.nz/page.php?id=3476
2014,2019,https://archive.swimming.org.nz/page.php?id=3086
2014,2018,https://archive.swimming.org.nz/page.php?id=2741
2014,2017,https://archive.swimming.org.nz/2017-national-teams.html
2014,2016,https://archive.swimming.org.nz/2016-national-teams.html
2014,2015,https://archive.swimming.org.nz/2015-national-teams.html
2014,2014,https://archive.swimming.org.nz/national-teams-2014.html
2014,2013,https://archive.swimming.org.nz/2013-national-teams.html
2014,2012,https://archive.swimming.org.nz/nationals-teams-2012.html
2014,2011,https://archive.swimming.org.nz/nationals-teams-2011.html
2014,2010,https://archive.swimming.org.nz/nationals-teams-2010.html
2014,2009,https://archive.swimming.org.nz/nationals-teams-2009.html
2014,Historical,https://archive.swimming.org.nz/nationals-teams-historical.html
2014,Swimmers & Coaches Profiles,https://archive.swimming.org.nz/profile_type.php?type=athlete
2014,AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=119
2014,New Zealand Swimmers,https://archive.swimming.org.nz/profiles.php?section=120
2014,Past AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=121
2014,New Zealand Coaches,https://archive.swimming.org.nz/profiles.php?section=3087
2014,Strategies and Policies,https://archive.swimming.org.nz/page.php?id=2363
2014,Events Calendar,https://archive.swimming.org.nz/calendar.html
2014,All National and International Meets,https://archive.swimming.org.nz/national-international-meets.html
2014,All New Zealand Meets,https://archive.swimming.org.nz/all-new-zealand-meets.html
2014,Past Meets,https://archive.swimming.org.nz/past-meets.html
2014,LIVESTREAM,https://archive.swimming.org.nz/livestream.html
2014,FAQ - Events & Competition Restructure,https://archive.swimming.org.nz/page.php?id=3582
2014,Designated Meets,https://archive.swimming.org.nz/page.php?id=3676
2014,Current Records,https://archive.swimming.org.nz/current-records.html
2014,Record Ratification Sheets,https://archive.swimming.org.nz/record-ratification-sheets.html
2014,TM Results Files,https://archive.swimming.org.nz/page.php?id=1065
2014,Results Database,https://archive.swimming.org.nz/results.html
2014,Committees & Working Groups,https://archive.swimming.org.nz/page.php?id=2601
2014,Meet Approval Process,https://archive.swimming.org.nz/page.php?id=1001
2014,Covid-19 and Health & Safety,https://archive.swimming.org.nz/page.php?id=3698
2014,Member Protection Policy Manual,https://swimming.org.nz/article.php?group_id=9187
2014,Membership Categories,https://swimming.org.nz/membership-information.html
2014,Mytogs,https://mytogs.co.nz/
2014,My Squads,https://mysquads.co.nz/
2014,Your Fast Lane,https://fastlane.swimming.org.nz/
2014,International Competition Clearance,https://archive.swimming.org.nz/agreements-and-forms.html
2014,Club Administration,https://archive.swimming.org.nz/mr-club-administration.html
2014,Swim Central Database Information and how to guides,https://archive.swimming.org.nz/page.php?id=1358
2014,Starting a new club,https://archive.swimming.org.nz/mr-starting-a-new-club.html
2014,The Swimmers Lane,https://archive.swimming.org.nz/swimmer-toolbox.html
2014,Open Water,https://archive.swimming.org.nz/page.php?id=1360
2014,Performance Calculators,https://archive.swimming.org.nz/mr-swimmer-toolbox-performance-calculators.html
2014,HPSNZ,https://archive.swimming.org.nz/mr-swimmer-toolbox-hpsnz.html
2014,Other Resources,https://archive.swimming.org.nz/mr-swimmer-toolbox-other-resources.html
2014,The Coaches' Lane,https://archive.swimming.org.nz/coaches-toolbox.html
2014,Courses,https://archive.swimming.org.nz/mr-coaches-toolbox-courses.html
2014,NZSCTA,https://archive.swimming.org.nz/mr-coaches-toolbox-nzscta.html
2014,Tips,https://archive.swimming.org.nz/mr-coaches-toolbox-tips.html
2014,Technical Officials,https://archive.swimming.org.nz/technical-officials.html
2014,Technical Advisory Committee,https://archive.swimming.org.nz/page.php?id=214
2014,Qualifications and Assessments,https://archive.swimming.org.nz/qualifications-and-assessments.html
2014,Appointments to SNZ National Meets,https://archive.swimming.org.nz/appointments.html
2014,Backstroke Ledges,https://archive.swimming.org.nz/page.php?id=1549
2014,Video Resources,https://archive.swimming.org.nz/video-resources.html
2014,SNZ Technical Official Merchandise,http://teamsports.co.nz/snz/technical-official-clothing
2014,SNZ Merchandise,https://shop.swimming.org.nz/
2014,About Us,https://archive.swimming.org.nz/education-about-us.html
2014,AUSTSWIM,https://archive.swimming.org.nz/become-a-swim-teacher.html
2014,Course Calendar,https://archive.swimming.org.nz/education-course-calendar.html
2014,Water Skills for Life,https://archive.swimming.org.nz/page.php?id=2959
2014,Resources,https://archive.swimming.org.nz/education-resources.html
2014,Kiwi Swim Safe Programme - Swimming in Schools,https://archive.swimming.org.nz/kiwi-swim-safe.html
2014,Active Movement in the Water,https://archive.swimming.org.nz/active-movement-in-the-water.html
2014,Education Manuals and Certificates,https://shop.swimming.org.nz/index.php?route=product/category&path=50
2014,The history of Para swimming,https://archive.swimming.org.nz/para-swimming.html
2014,Learn To Swim,https://archive.swimming.org.nz/pss-learn-to-swim.html
2014,Joining A Club,https://swimming.org.nz/find-a-club.html
2014,Classification in Para swimming,https://archive.swimming.org.nz/pss-classification-in-para-swimming.html
2014,Competitive Swimming,https://archive.swimming.org.nz/pss-competitive-swimming.html
2014,NCEA Modifications,https://archive.swimming.org.nz/pss-ncea-modifications.html
2014,"Info for coaches, clubs and regions",https://archive.swimming.org.nz/page.php?id=3216
2014,Our Organisation,https://archive.swimming.org.nz/about-swimming-new-zealand.html
2014,History,https://archive.swimming.org.nz/page.php?id=1650
2014,Life Members,https://archive.swimming.org.nz/life-members.html
2014,Presidents,https://archive.swimming.org.nz/page.php?id=3252
2014,Board,https://archive.swimming.org.nz/page.php?id=1651
2014,Our Staff,https://archive.swimming.org.nz/profiles.php?section=168
2014,Contact Us,https://archive.swimming.org.nz/page.php?id=1653
2014,Annual Awards,https://archive.swimming.org.nz/awards-dinner.html
2014,Honours Awards,https://archive.swimming.org.nz/honours-awards.html
2014,Service Awards,https://archive.swimming.org.nz/service-awards.html
2014,SNZ Trophies,https://archive.swimming.org.nz/snz-trophies.html
2014,Awards & Honours Nominations,https://archive.swimming.org.nz/awards-and-honours.html
2014,Find your local Swim Club,https://archive.swimming.org.nz/find-a-club.html
2014,Find a Quality Swim School,https://archive.swimming.org.nz/find-a-quality-swim-school.html
2014,Reports & Minutes,https://archive.swimming.org.nz/page.php?id=588
2014,Constitution,https://archive.swimming.org.nz/constitution.html
2014,SNZ Policies & Procedures,https://archive.swimming.org.nz/policies-and-procedures.html
2014,Swimming Rules,https://archive.swimming.org.nz/page.php?id=3067
2014,Terms & Conditions,https://archive.swimming.org.nz/terms-and-conditions.html
2014,Committees,https://archive.swimming.org.nz/committees.html
2014,SNZ Strategic Summary 2018-2024,https://archive.swimming.org.nz/whole-of-sport-plan.html
2014,Membership Information,https://archive.swimming.org.nz/membership-information.html
2014,Obituaries,https://archive.swimming.org.nz/obituaries.html
2014,Regions & Clubs,https://archive.swimming.org.nz/regions-and-clubs.html
2014,NZ Swimming Alumni,http://www.nzswimmingalumni.org.nz/
2014,NZ Masters Swimming,http://www.nzmastersswimming.org.nz/
2014,NZSCTA (Coaches & Teachers Association),https://www.nzscta.com/
2014,Sponsors & Partners,https://archive.swimming.org.nz/sponsors.php
2014,Community Vacancies,https://archive.swimming.org.nz/other-vacancies.html
2014,Police Vetting,https://archive.swimming.org.nz/swimming-new-zealand-police-vetting-process.html
2014,Police Vetting How To Process,https://swimming.org.nz/visageimages/Members%20Resources/Membership%20Protection/How%20to%20complete%20the%20police%20vetting%20process%20003.pdf
2014,Consent to Disclose Submission,https://form.jotform.com/210806794208862
2014,NZ Police Vetting Application Form,https://swimming.org.nz/visageimages/Health%20and%20Safety/Police%20Vetting/Police%20Vetting%20Request%20&%20Consent%20Application%20Form.doc
2014,Police Vetting Policy,https://swimming.org.nz/visageimages/Legal%20&%20Governance/Policies/Swimming%20NZ%20Police%20Vetting%20Policy%20and%20Process%20-%20Version%202%20-%2025%20Feb%202021.pdf
2014,12TH FINA World Short Course Championships - Doha,https://archive.swimming.org.nz/article.php?group_id=7067
2014,2014 Junior Pan Pacific Swimming Championships - Hawaii,https://archive.swimming.org.nz/article.php?group_id=1280
2014,2014 Pan Pacific Swimming Championships - Australia,https://archive.swimming.org.nz/article.php?group_id=1273
2014,2014 Youth Olympic Games - Nanjing,https://archive.swimming.org.nz/article.php?group_id=1265
2014,10TH Oceania Championships - New Zealand,https://archive.swimming.org.nz/article.php?group_id=1243
